"zoneid","hu12_states","hu12_canopy2001_mean","hu12_nlcd2006_pct_41","hu12_nlcd2006_pct_42","hu12_nlcd2006_pct_43","hu12_nlcd2006_pct_52","hu12_nlcd2006_pct_71","hu12_tri_mean","hu12_surficialgeology_alluv_pct","hu12_surficialgeology_beach_pct","hu12_surficialgeology_colluv_pct","hu12_surficialgeology_dec_resid_pct","hu12_surficialgeology_eolian_pct","hu12_surficialgeology_gf_out_pct","hu12_surficialgeology_ice_pct","hu12_surficialgeology_lac_pct","hu12_surficialgeology_lac_clay_pct","hu12_surficialgeology_marine_pct","hu12_surficialgeology_peat_mrsh_pct","hu12_surficialgeology_saprol_pct","hu12_surficialgeology_solif_pct","hu12_surficialgeology_solut_pct","hu12_surficialgeology_till_clay_pct","hu12_surficialgeology_till_loam_pct","hu12_surficialgeology_till_oth_pct","hu12_surficialgeology_till_sand_pct","hu12_latewisconsinglaciation_glaciation"
8105,"PA",48.6513,54.8227,0.3985,0.1277,0,0.9358,0.9912,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8106,"PA",51.7484,53.9255,0.5944,0.2068,0,0.8225,1.1737,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8107,"PA",43.2051,46.5395,0.2144,0.1905,0.0085,1.4041,0.9939,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8108,"PA",42.2172,43.4695,0.3063,0.0718,0.0235,0.8076,1.1163,0,0,95.6886,0,0,0,0,0,0,0,0,0,4.3114,0,0,0,0,0,3
8109,"PA",44.1582,47.6409,0.4662,0.1414,0,1.4333,1.1937,0,0,34.2423,0,0,0.0908,0,0,0,0,0,0,65.2698,0,0,0.3971,0,0,2
8110,"PA",34.6634,40.6126,0.0176,0,0.008,0.43,1.35,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8111,"PA",49.6303,57.6002,0.3379,0,0,0.6587,1.4516,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8112,"PA",54.8889,61.8194,0.159,0,0.0074,0.6596,1.6373,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8113,"PA",60.0372,69.1155,0.2241,0.0084,0,1.3061,1.889,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8114,"PA",65.7798,75.5099,0.58,0,0,0.746,2.0136,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8115,"PA",70.9413,80.8464,0.2122,0,0,0.3648,2.317,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8135,"PA",53.1159,61.7583,3.2501,1.7004,0,1.7621,0.5733,0,0,0,0,0,25.9481,0,0,0,0,0,0,0,0,0,74.0519,0,0,2
8136,"PA",57.1251,68.5034,0.5918,0.7093,0.0158,1.7383,0.8112,0,0,0,0,0,17.1967,12.7506,0,0,0,0,0,0,0,0,70.0527,0,0,2
8137,"PA",40.9205,44.0431,0.762,0.7414,0.1998,1.7549,0.6814,0,0,0,0,0,9.0465,0,0,19.9114,0,0,0,0,0,0,71.0421,0,0,1
8138,"PA",42.7735,49.8223,2.5925,1.9546,0,1.3423,0.6359,0,0,0,0,0,18.7667,1.2754,0,2.1941,0,0,0,0,0,0,77.7638,0,0,1
8139,"PA",50.9069,54.3124,0.4719,0.0818,0.1356,2.3986,0.5362,0,0,0,0,0,0,16.1366,0,0,0,0,0,0,0,0,83.8634,0,0,1
8140,"PA",55.4473,61.1384,1.2825,0.7482,0.0518,1.6907,0.8814,0,0,0,0,0,1.7974,18.3693,0,2.3568,0,0,0,7.856,0,0,69.6205,0,0,2
8141,"PA",73.9064,71.0972,4.6316,12.7259,5.3933,0.4521,0.6599,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,3
8142,"PA",70.8521,45.0182,8.3086,30.8066,2.3065,1.1762,0.6077,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,3
8143,"PA",74.2329,36.1531,13.1906,36.9796,2.6661,0.3325,0.7987,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,3
8144,"PA",62.9878,49.1471,7.5871,17.8367,0.4035,2.8473,0.9247,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,3
8145,"PA",61.2618,36.861,11.4647,24.3441,1.8409,2.754,0.8397,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,3
8146,"PA",59.1304,39.4536,9.3988,22.8366,0.693,3.5729,1.1556,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,3
8147,"PA",40.5494,45.6866,2.0744,2.9974,0.0289,4.9432,0.9237,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,3
8148,"PA",45.9262,50.5036,2.3716,4.5965,0,6.4605,1.0094,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,3
8149,"PA",53.1643,33.3826,8.6712,20.8736,2.2083,1.2064,0.7239,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,3
8150,"PA",57.8915,45.1315,7.0907,16.5978,1.6845,0.763,0.8633,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,3
8151,"PA",57.5783,61.6426,2.3258,6.4915,0.5645,2.2052,0.7948,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,3
8152,"PA",46.0671,48.6003,2.5753,3.5636,0,2.7259,0.732,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,3
8153,"PA",46.3748,51.7409,2.2234,2.8162,0,2.7985,0.8201,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,3
8154,"PA",41.2179,49.2634,2.5826,2.161,0,18.5303,1.144,0,0,0.5504,0,0,0,0,0,0,0,0,0,99.4496,0,0,0,0,0,3
8155,"PA",38.1382,44.8639,2.6021,2.4226,0.0057,10.5912,1.043,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,3
8156,"PA",44.0835,46.1161,4.0649,5.3117,0.0875,5.2197,1.039,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,3
8157,"PA",68.8967,74.7096,1.2259,3.7315,0,2.0273,1.167,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,3
8158,"PA",59.5417,70.6985,0.6233,1.5728,0.003,4.6051,1.2029,0,0,18.5586,0,0,0,0,0,0,0,0,0,81.4414,0,0,0,0,0,3
8159,"PA",46.1727,53.6117,2.0063,1.1721,0.0032,6.8974,1.377,0,0,15.8477,0,0,0,0,0,0,0,0,0,84.1523,0,0,0,0,0,3
8160,"PA",39.7667,42.3032,2.5835,0.8557,0,3.9495,1.0352,0,0,20.1208,0,0,0,0,0,0,0,0,0,79.8792,0,0,0,0,0,3
8161,"PA",57.6408,63.7108,2.8445,1.2226,0,2.5725,1.54,0,0,88.9855,0,0,0,0,0,0,0,0,0,11.0145,0,0,0,0,0,3
8162,"PA",51.0311,66.3529,1.5695,1.0095,0.0185,0.2355,1.7771,0,0,99.2368,0,0,0,0,0,0,0,0,0,0.7632,0,0,0,0,0,3
8163,"PA",40.0555,57.4204,0.5966,0.4356,0,0.2427,1.2225,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8164,"PA",47.826,66.1217,0.886,0.443,0,0.534,1.4872,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8165,"PA",42.2542,59.5587,1.4882,0.7331,0.0845,0.1525,1.4865,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8166,"PA",48.6666,64.0504,2.1241,0.9629,0.0722,0.0855,1.3498,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8167,"PA",51.7718,70.5104,0.8708,0.5664,0,0.0218,1.5913,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8168,"PA",49.9278,65.2024,0.6736,0.4778,0.0079,0.0573,1.468,0,0,95.5764,0,0,0,0,4.4236,0,0,0,0,0,0,0,0,0,0,3
8169,"PA",55.7852,70.5442,0.4684,1.302,0,3.1597,1.6098,0,0,85.6937,0,0,0,0,0,0,0,0,0,14.3063,0,0,0,0,0,3
8170,"PA",52.6854,62.6399,1.4836,1.2553,0.0413,5.3561,1.4734,0,0,27.0668,0,0,0,0,0,0,0,0,0,72.9332,0,0,0,0,0,3
8171,"PA",49.9836,67.5415,1.2374,0.6414,0,0.512,1.4787,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8172,"PA",48.7112,66.0819,1.8923,0.6438,0,0.073,1.6529,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8173,"PA",60.5442,70.4626,1.2948,1.1351,0.0252,3.8862,1.6278,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8174,"PA",48.471,54.9716,1.0601,0.5192,0.0666,2.9017,1.2428,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8175,"PA",49.9531,60.5059,0.4586,0.1847,0.0213,1.0485,1.4448,0,0,96.8051,0,0,0,0,3.1949,0,0,0,0,0,0,0,0,0,0,3
8176,"PA",74.7047,62.3895,3.8578,11.9958,7.6394,0.183,1.189,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,3
8177,"PA",76.9969,69.909,3.8488,12.4448,10.2409,0.5215,0.914,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,3
8178,"PA",72.2745,46.8368,6.648,30.3239,4.2702,0.934,0.7902,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,3
8179,"PA",78.2895,36.8618,6.7954,40.6972,4.2513,1.7084,1.1489,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,3
8180,"PA",65.5598,74.3681,0.4407,2.3799,2.9129,0.0676,0.7816,0,0,0,0,0,0,0,0,0,0,0,0,20.7489,0,0,79.2511,0,0,3
8181,"PA",72.9047,75.3678,2.1509,6.132,2.8441,0.0153,1.1424,0,0,0,0,0,0.432,0,0,0,0,0,0,68.3835,0,0,31.1845,0,0,3
8182,"PA",61.2177,64.4824,1.4323,6.2547,1.8961,1.047,0.7969,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,3
8183,"PA",53.0518,59.8954,1.0243,2.0703,0,3.0557,0.6145,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,3
8184,"PA",66.2266,70.2619,2.4304,6.1154,0.3591,1.7281,0.7945,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,3
8185,"PA",45.7433,47.6487,2.1317,0.6822,0.1505,1.8732,0.3532,0,0,0,0,0,0,35.0329,0,0,0,0,0,0,0,0,64.9671,0,0,1
8186,"PA",60.7865,64.4674,2.3339,0.8487,0.038,2.7266,0.7614,0,0,0,0,0,11.2834,0,0,0,0,0,0,0,0,0,88.7166,0,0,2
8187,"PA",76.303,79.5173,0.9738,4.8172,0.6132,1.5174,0.7845,0,0,0,0,0,1.5866,0,0,0,0,0,0,1.5584,0,0,96.855,0,0,2
8188,"PA",63.2107,65.2082,1.7778,2.4013,0.1417,1.9728,0.8764,0,0,0,0,0,3.5018,17.0895,0,0,0,0,0,16.6091,0,0,62.7996,0,0,2
8189,"PA",68.1549,62.0003,3.4992,13.8212,4.6122,0.3232,0.7784,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,3
8190,"PA",70.1616,69.7116,2.1988,8.5013,7.9058,0.3021,1.0897,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,3
8191,"PA",77.8881,78.0039,3.3628,7.1908,4.0211,0.0558,0.6803,0,0,0,0,0,0,0,0,0,0,0,0,94.0864,0,0,5.9136,0,0,3
8192,"PA",61.8377,69.0016,1.2831,2.6232,0.3443,0.8414,0.9314,0,0,0,0,0,0,0,0,0,0,0,0,72.4275,0,0,27.5725,0,0,3
8193,"PA",62.7066,66.2401,1.8854,5.1631,2.6386,0.7895,1.0834,0,0,0,0,0,14.227,0,0,0,0,0,0,85.773,0,0,0,0,0,3
8194,"PA",61.8658,59.386,2.3725,6.532,0,4.1307,0.8351,0,0,0,0,0,0,0,0,0,0,0,0,95.2141,0,0,4.7859,0,0,3
8195,"PA",65.1886,70.1782,2.4702,3.7034,0.0065,1.9967,1.062,0,0,0,0,0,2.1053,0,0,0,0,0,0,97.8402,0,0,0.0545,0,0,3
8196,"PA",48.8317,48.8826,1.8578,4.1301,0,3.8055,0.7892,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,3
8197,"PA",52.4054,54.6706,2.2295,3.8202,0.0114,4.3566,1.0505,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,3
8198,"PA",44.3152,41.8476,1.8471,0.4192,0.6036,1.6948,0.3402,12.809,0,0,0,0,21.2899,15.1643,0,0,0,0,0,0,0,0,50.7368,0,0,1
8199,"PA",46.9602,46.4858,1.3924,0.3047,0.8228,2.2386,0.347,18.2765,0,0,0,0,0.0552,10.2115,0,3.668,0,0,0,0,0,0,67.7888,0,0,1
8200,"PA",44.6917,44.068,1.3235,0.5564,0.4264,1.8305,0.4373,12.3463,0,0,0,0,0,0,0,13.6462,0,0,0,0,0,0,74.0075,0,0,1
8201,"PA",60.1065,65.1811,3.3384,5.8785,0,2.2663,0.5429,0,0,0,0,0,0.1875,0,0,0,0,0,0,0,0,0,99.8125,0,0,2
8202,"PA",55.6423,61.857,1.9249,3.1103,0.1613,1.2454,0.5953,0,0,0,0,0,13.5676,0.0091,0,0,0,0,0,0,0,0,86.4233,0,0,2
8203,"PA",57.3716,59.6743,3.486,5.1129,2.0476,0.1658,0.5163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,3
8204,"PA",49.7563,51.27,3.7565,6.0229,0.3699,1.55,0.546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2
8205,"PA",60.0283,69.4707,0.8408,2.0388,0.5859,2.3786,0.7343,0,0,0,0,0,2.3157,0,0,0,0,0,0,0,0,0,97.6843,0,0,3
8232,"PA",51.5266,57.7999,6.0059,0.9532,0,0,1.1979,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8234,"PA",53.9704,62.055,4.1062,0.7899,0,0,1.1274,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8326,"PA",30.6538,28.1859,1.2472,1.2165,5.2122,0.0789,0.8312,0,0,0,0,0,0,0,0,0,0,0,93.8436,0,0,0,0,0,0,3
8337,"PA",68.2311,81.1683,2.1387,0.619,0,0.0192,1.8132,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8351,"PA",32.663,41.1226,0.6574,0.3292,0,0,1.0466,0,0,87.1101,0,0,0,0,0,0,0,0,0,0,12.8899,0,0,0,0,3
8360,"PA",12.1956,13.0993,0.6167,0.985,5.9852,0.5177,0.4097,0,0,21.1455,78.8545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8367,"PA",56.2826,75.0399,0.763,0.5901,0,0,1.8124,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8368,"PA",23.2923,31.0372,0.4083,0.1141,0,0,0.9546,0,0,35.1164,0,0,0,0,0,0,0,0,0,0,64.8836,0,0,0,0,3
8369,"PA",27.212,36.488,0.619,0.4155,0,0,1.0909,0,0,17.3203,0,0,0,0,0,0,0,0,0,0,82.6797,0,0,0,0,3
8370,"PA",60.5102,76.977,1.2255,0.972,0,0,1.7203,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8371,"PA",51.9998,74.1054,0.8571,0.6378,0,0,1.5055,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8372,"PA",61.6412,73.3687,5.7387,0.5299,0.0187,0,1.4832,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8373,"PA",49.4504,60.9545,1.35,0.8348,0,0,1.2473,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8374,"PA",60.0645,76.7367,1.3137,1.8302,0,0,1.6679,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8375,"PA",55.3528,73.8338,1.5266,1.2255,0,0,1.6673,0,0,94.7229,0,0,0,0,0,0,0,0,0,0,5.2771,0,0,0,0,3
8376,"PA",35.2673,50.0068,0.5503,0.2957,0,0,1.0292,0,0,11.3553,0,0,0,0,0,0,0,0,0,0,88.6447,0,0,0,0,3
8377,"PA",39.4988,51.225,0.9519,0.3813,0,0,1.1508,0,0,52.9011,0,0,0,0,0,0,0,0,0,0,47.0989,0,0,0,0,3
8378,"PA",46.2303,59.8205,1.2014,1.3352,0,0,1.4647,0,0,55.3756,0,0,0,0,0,0,0,0,0,0,44.6244,0,0,0,0,3
8379,"PA",44.6695,59.3952,3.3864,1.3052,0,0,0.616,0,0,8.5713,0,0,0,0,0,0,0,0,0,0,91.4287,0,0,0,0,3
8380,"PA",40.0749,53.6619,3.0823,0.9623,0,0,0.7539,0,0,10.8198,0,0,0,0,0,0,0,0,0,0,89.1802,0,0,0,0,3
8381,"PA",39.0639,50.9962,2.877,1.4126,0,0,0.8581,0,0,7.2403,0,0,0,0,0,0,0,0,0,0,92.7597,0,0,0,0,3
8382,"PA",46.6741,49.868,5.9968,2.9664,0,0,1.1817,0,0,44.9753,0,0,0,0,0,0,0,0,0,0,55.0247,0,0,0,0,3
8383,"PA",72.4643,66.9954,11.9155,12.4608,0,0,1.3776,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8384,"PA",49.8255,59.6135,5.121,2.4974,0,0,1.3168,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8385,"PA",70.5075,76.0389,4.5283,13.2451,0,0,1.5835,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8386,"PA",66.158,73.8693,4.588,9.2652,0,0,1.4898,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8387,"PA",50.3635,60.112,3.0119,2.5638,0,0,1.401,0,0,59.5745,0,0,0,0,0,0,0,0,0,0,40.4255,0,0,0,0,3
8388,"PA",45.2496,58.2873,1.3552,0.7101,0,0.0072,1.4106,0,0,51.2722,0,0,0,0,0,0,0,0,0,0,48.7278,0,0,0,0,3
8389,"PA",57.8326,65.4387,8.6343,3.6126,0,0,1.3628,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8390,"PA",51.6823,61.6865,4.0596,3.3593,0,0.2027,1.4207,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8391,"PA",71.6625,69.4825,13.4773,8.5455,0,0,1.4427,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8392,"PA",65.1021,56.2185,13.4251,12.5438,0,0.0124,1.4314,0,0,98.5341,1.4659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8393,"PA",71.2344,59.6775,12.5994,13.2551,0,0,1.5146,0,0,91.1497,8.8503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8394,"PA",62.4833,70.791,8.5275,4.4178,0,0,1.4893,0,0,52.6783,47.3217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8395,"PA",53.8693,72.1968,1.1669,0.9308,0,0,1.217,0,0,79.5619,20.4381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8396,"PA",47.525,65.7104,0.6638,0.9861,0,0,1.5888,0,0,63.5579,36.4421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8397,"PA",64.6475,78.9331,2.6531,1.9687,0,0,2.0082,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8398,"PA",49.8868,62.8025,2.051,0.906,0,0,1.2214,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8399,"PA",61.4854,75.3416,1.8305,0.87,0,0,1.6182,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8400,"PA",59.752,76.3895,0.9536,1.0116,0,0,1.6732,0,0,40.8137,59.1863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8401,"PA",58.1884,79.6022,0.279,0.6052,0,0,1.589,0,0,85.2083,14.7917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8402,"PA",50.0412,65.8356,1.0347,0.9821,0.0222,0,1.508,0,0,69.9233,30.0767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8403,"PA",43.2331,60.5389,0.7605,0.3141,0,0.1194,1.2599,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8404,"PA",59.292,72.5017,2.4494,0.8297,0,0.045,1.6213,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8405,"PA",52.0126,67.7658,0.2983,0.1833,0,0.1039,1.4087,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8406,"PA",41.8736,59.1381,1.2267,0.7462,0,0,1.2884,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8407,"PA",40.1727,52.4009,2.3356,2.0295,0,0.0101,1.3148,0,0,98.8474,0,0,0,0,0,0,0,0,0,0,1.1526,0,0,0,0,3
8408,"PA",63.061,71.1033,3.1661,6.6213,0,0,1.1834,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8409,"PA",34.7756,46.527,2.9262,0.8327,0,0,1.0465,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8410,"PA",48.6453,61.0243,3.3012,2.4017,0,0,1.4556,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8411,"PA",42.2418,53.6298,0.6379,1.0883,0,0,1.1736,0,0,38.6821,0,0,0,0,0,0,0,0,0,0,61.3179,0,0,0,0,3
8412,"PA",43.3874,57.4523,0.1056,0.0565,0,0,1.4253,0,0,54.8826,0,0,0,0,0,0,0,0,0,0,45.1174,0,0,0,0,3
8413,"PA",54.8204,76.1736,0.3966,1.4222,0,0,1.5952,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8414,"PA",44.1492,56.2728,1.1703,3.2245,0,0,1.4852,0,0,82.789,0,0,0,0,0,0,0,0,0,0,17.211,0,0,0,0,3
8415,"PA",61.1711,79.624,0.7773,1.5358,0,0,1.7076,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8416,"PA",41.57,51.3841,1.01,1.1389,0,0,1.2565,0,0,81.7692,0,0,0,0,0,0,0,0,0,0,18.2308,0,0,0,0,3
8417,"PA",25.8905,34.2059,0.6392,0.3383,0,0,0.8317,0,0,21.0835,0,0,0,0,0,0,0,0,0,0,78.9165,0,0,0,0,3
8418,"PA",55.6296,70.503,2.6058,2.5914,0,0,1.7628,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8419,"PA",48.2617,65.6633,7.4001,2.8358,0,0.0184,0.8761,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8420,"PA",55.6506,72.57,5.7045,2.9171,0,0,1.0725,0,0,55.6206,44.3794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8421,"PA",68.2578,88.7285,1.0894,1.3973,0,0,1.2511,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8422,"PA",62.2211,79.7073,1.1221,1.0671,0,0,1.797,0,0,92.2421,7.7579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8423,"PA",54.2237,73.6388,1.8127,1.1363,0,0,1.7739,0,0,49.0395,50.9605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8424,"PA",49.3784,63.528,2.237,1.6057,0,0,1.6923,0,0,20.3733,79.6267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8425,"PA",52.4189,63.7141,2.4085,1.0639,0,0,1.4633,0,0,71.9889,2.3283,0,0,0,0,0,0,0,0,0,25.6828,0,0,0,0,3
8426,"PA",69.9917,84.3141,5.4741,2.2833,0,0,1.7594,0,0,29.5702,70.4298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8427,"PA",62.3058,78.2899,3.1534,1.0118,0,0.0062,1.8508,0,0,37.4177,62.5823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8428,"PA",62.5925,78.9855,1.3871,2.8775,0,0,1.2491,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8429,"PA",43.3155,52.8534,4.2339,2.1729,0,0,1.2038,0,0,19.7975,80.2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8430,"PA",55.326,66.987,6.8875,2.5008,0,0,1.515,0,0,45.8424,54.1576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8431,"PA",59.6179,71.6651,6.1677,1.6839,0,0,1.5689,0,0,47.9997,52.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8432,"PA",66.9329,85.8513,3.0503,1.3996,0,0.0358,1.8584,0,0,87.6453,12.3547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8433,"PA",59.0565,74.0028,3.2735,2.3448,0,0,1.5333,0,0,33.7234,66.2766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8434,"PA",63.972,73.2687,5.465,3.9172,0,0,1.696,0,0,40.8646,59.1354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8435,"PA",59.682,75.8229,4.1886,1.7899,0,0,1.6997,0,0,26.6979,73.3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8436,"PA",53.3573,65.6423,3.2926,2.1727,0,0,1.5033,0,0,18.737,81.263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8437,"PA",57.7818,72.3331,1.5422,3.4174,0,0,1.6554,0,0,43.6768,56.3232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8438,"PA",45.8219,57.1818,1.7067,1.7387,0,0,1.4283,0,0,26.5338,73.4662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8439,"PA",50.9242,61.0131,1.7899,1.3555,0,0,1.4377,0,0,44.1962,55.8038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8440,"PA",72.8792,59.7993,12.2942,15.4508,0,0,1.7348,0,0,91.1312,0,0,0,0,0,0,0,0,0,0,8.8688,0,0,0,0,3
8441,"PA",69.1662,63.5418,8.8271,9.1156,0,0,1.543,0,0,90.0093,0,0,0,0,0,0,0,0,0,0,9.9907,0,0,0,0,3
8442,"PA",58.2159,52.779,9.4157,7.9652,0,0,1.5722,0,0,75.1792,0,0,0,0,0,0,0,0,0,0,24.8208,0,0,0,0,3
8443,"PA",32.0922,32.6417,4.9774,1.5454,0,0,1.0749,0,0,53.5128,0,0,0,0,0,0,0,0,0,0,46.4872,0,0,0,0,3
8444,"PA",38.2542,45.2412,3.2477,1.6694,0,0,1.2091,0,0,29.7618,46.6244,0,0,0,0,0,0,0,0,0,23.6139,0,0,0,0,3
8445,"PA",54.0661,62.7062,3.4466,3.9917,0,0,1.3222,0,0,22.9046,77.0954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8446,"PA",49.3382,50.1908,4.9361,6.1755,0,0,1.1514,0,0,31.3773,68.6227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8447,"PA",56.0375,65.0264,1.1216,2.0002,0,0,1.8083,0,0,47.6791,52.3209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8448,"PA",50.7453,64.6328,1.0156,0.6458,0,0,1.4652,0,0,99.6491,0.3509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
