"zoneid","hu12_states","hu12_nlcd2006_pct_11","hu12_nlcd2006_pct_90","hu12_nlcd2006_pct_95","hu12_baseflowindex_mean","hu12_groundwaterrecharge_mean","hu12_prism_ppt_30yr_normal_800mm2_annual_mean","hu12_prism_tmean_30yr_normal_800mm2_annual_mean","hu12_runoff_mean","hu12_lakes_lakes4ha_overlapping_area_pct","hu12_lakes_lakes4ha_isolated_overlapping_area_pct","hu12_lakes_lakes4ha_headwater_overlapping_area_pct","hu12_lakes_lakes4ha_drstream_overlapping_area_pct","hu12_lakes_lakes4ha_drlakestream_overlapping_area_pct","hu12_lakes_lakes4to10ha_overlapping_area_pct","hu12_lakes_lakes10ha_overlapping_area_pct","hu12_streamdensity_streams_density_mperha","hu12_streamdensity_headwaters_density_mperha","hu12_streamdensity_midreaches_density_mperha","hu12_streamdensity_rivers_density_mperha","hu12_wl_allwetlandsundissolved_overlapping_area_pct","hu12_wl_isolatedwetlandsundissolved_overlapping_area_pct","hu12_wl_singlewetlandsundissolved_overlapping_area_pct","hu12_wl_connectedwetlandsundissolved_overlapping_area_pct","hu12_wl_forestedwetlandsundissolved_overlapping_area_pct","hu12_wl_scrubshrubwetlandsundissolved_overlapping_area_pct","hu12_wl_openwaterwetlandsundissolved_overlapping_area_pct"
11895,"WI",2.5993,15.1384,4.7897,46.5862,88.6437,850.9639,7.6903,7.7271,2.102,0,0,2.102,0,0,2.102,4.43,4.4298,1e-04,0,16.9873,9.0182,1.9391,6.0299,9.769,2.9502,4.1332
11896,"WI",1.6938,26.8845,4.7965,48.5469,92.2813,841.8525,7.6234,7.7252,1.6547,0.5156,0.1537,0.5632,0.4223,0.2112,1.4435,7.9076,3.8304,4.0772,0,26.3645,9.4038,3.3311,13.6296,18.896,4.1146,3.3539
11897,"WI",0.4768,13.0381,2.5771,47.6786,90.2857,840.2595,7.6087,7.7209,0,0,0,0,0,0,0,9.0592,7.6178,1.4414,0,14.7835,4.1485,2.1539,8.4811,9.7763,1.8588,3.1336
11898,"WI",1.9547,9.3127,1.2333,48.253,91.9398,843.9875,7.6791,7.7592,1.6894,0.4648,0.5883,0,0.6362,0.0556,1.6338,5.7396,3.8965,1.8431,0,12.0579,6.2985,1.5247,4.2347,7.1741,3.183,1.672
11899,"WI",0.3406,11.604,1.5529,50.2532,97.0127,842.5761,7.8815,7.818,0.1397,0.1397,0,0,0,0.1397,0,9.1434,5.516,3.6274,0,16.5503,6.2203,3.9276,6.4024,9.9804,4.2958,2.22
11900,"WI",0.6128,4.6032,1.7858,47.3492,92.254,860.723,7.8567,7.8757,0.4302,0.4302,0,0,0,0.4302,0,8.7054,8.7044,0.001,0,12.5792,3.9872,2.9718,5.6202,8.5175,1.2555,2.7506
11901,"WI",7.381,8.3667,0.6934,48.5342,92.6849,851.6631,7.5713,7.788,7.1144,0.0689,0.0667,0.3117,6.6671,0.207,6.9074,6.1155,6.1155,0,0,7.486,3.3914,1.4828,2.6118,4.2202,1.5606,1.6654
11902,"WI",0.1417,16.8482,1.9348,48.6134,94.1261,846.8604,7.9478,7.8414,0,0,0,0,0,0,0,9.3353,8.4704,0.865,0,22.949,6.7569,3.7921,12.4,17.2633,2.2072,3.3234
11903,"WI",1.3265,21.2026,1.2408,48.1918,94.6986,845.3018,8.1429,7.9042,1.2616,0.1609,0,0.215,0.8856,0.2312,1.0304,7.8546,4.3063,3.5483,0,23.4245,7.6169,3.0009,12.8067,15.5476,4.8142,2.9814
11904,"WI",0.2933,8.0712,1.9338,45.4608,90.1667,864.5766,8.025,7.9387,0.0448,0.0448,0,0,0,0.0448,0,9.379,8.4583,0.9207,0,15.5816,3.8973,4.0018,7.6825,10.8515,1.8976,2.8168
11905,"WI",0.1937,6.6348,0.9002,43.1207,86.6552,855.0159,8.5603,7.9967,0.1857,0.1857,0,0,0,0,0.1857,8.3056,8.3056,0,0,9.7776,2.132,2.1959,5.4497,6.7985,1.1405,1.8177
11906,"WI",0.1573,4.5266,0.1094,41.0588,82.7451,855.3615,8.4639,8.0038,0,0,0,0,0,0,0,10.8727,8.5169,2.3558,0,8.0302,1.3893,0.8818,5.7591,6.147,1.1362,0.747
11907,"WI",0.2662,2.9175,0.0994,39.62,80.24,862.4609,8.5437,8.0516,0.234,0.234,0,0,0,0,0.234,7.3737,7.3737,0,0,6.845,0.8211,0.7086,5.3153,4.268,1.2841,1.2929
11908,"WI",0.106,1.1599,0,38.2626,78.202,862.7338,8.8299,8.1595,0,0,0,0,0,0,0,4.2335,2.1919,2.0417,0,1.0458,0.1667,0.1948,0.6843,0.8308,0.1455,0.0695
11909,"WI",0.1394,0.5493,0.0195,36.2769,75.5538,876.4753,8.8741,8.3451,0,0,0,0,0,0,0,6.0491,6.0491,0,0,0.896,0.4142,0.3498,0.132,0.5097,0.2076,0.1787
11910,"WI",0.5176,10.4346,0.1611,42.7632,87.2368,840.8169,8.7667,8.1343,0.3194,0.1553,0,0,0.1641,0.1553,0.1641,4.8609,4.8609,0,0,3.1904,2.2993,0.4551,0.436,1.4399,0.4677,1.2437
11911,"WI",0.9115,8.222,0.9917,51,100.0175,843.7908,7.926,7.9152,0.0764,0,0,0.0764,0,0.0764,0,7.3719,5.066,2.3059,0,13.8875,5.9295,2.8772,5.0808,8.1643,2.6115,2.919
11912,"WI",0.7535,9.0309,1.2903,48.7838,96.9324,843.3832,8.1532,7.9526,0,0,0,0,0,0,0,8.9051,6.0107,2.8944,0,13.9786,5.318,2.5951,6.0655,7.8765,2.9143,3.1109
11913,"WI",1.404,7.3633,0.9435,46.9495,93.9192,846.076,8.6091,7.9829,0.2396,0.1762,0,0.0634,0,0.1152,0.1244,11.6939,10.0384,1.6555,0,12.1442,3.2657,1.6877,7.1908,6.7129,2.0461,3.3704
11914,"WI",0,0.2347,0,39.9636,81.7273,844.0601,8.9478,8.1014,0,0,0,0,0,0,0,3.7017,3.7017,0,0,0.758,0.4471,0.1471,0.1637,0.4142,0.1133,0.2305
11915,"WI",1.556,5.8632,0.2262,41.3271,84.4953,845.7537,8.9312,8.1262,0.3718,0.1619,0,0.2081,0.0018,0,0.3718,6.449,3.4327,3.0163,0,2.6637,0.6126,0.551,1.5001,1.9766,0.2314,0.4557
11916,"WI",0,7.0745,3.4545,46.8444,86.8889,840.4501,7.4858,7.7298,0,0,0,0,0,0,0,11.5285,11.5285,0,0,11.0304,2.8108,4.0053,4.2142,5.8292,1.3571,3.6544
11917,"WI",0.0724,10.5209,5.1841,46.5789,87.0702,839.0537,7.5586,7.7146,0,0,0,0,0,0,0,8.9371,8.4185,0.5187,0,17.9991,5.6911,3.8134,8.4946,9.8695,2.8513,5.2358
11918,"WI",0.0849,5.8591,6.9283,46.0185,85.9074,825.9593,7.6345,7.7105,0.0089,0,0,0,0.0089,0,0.0089,9.4353,9.1325,0.3028,0,14.4136,3.8042,2.6318,7.9776,4.1617,1.783,7.5742
11919,"WI",0.0092,1.2927,4.9754,46.1711,86.9211,817.2819,7.5597,7.7379,0,0,0,0,0,0,0,6.778,5.3866,1.3914,0,6.0683,0.8777,0.7401,4.4504,1.5231,0.3714,3.6835
11920,"WI",0.5114,12.2865,11.5404,47.8151,90.0672,838.9836,7.56,7.7316,0.6813,0,0,0,0.6813,0,0.6813,9.1579,6.9222,2.2357,0,23.0726,6.4546,3.6158,13.0021,9.42,5.083,8.3021
11921,"WI",0.196,7.2448,5.0409,46.3281,86.3281,837.365,7.6376,7.7358,0,0,0,0,0,0,0,10.7819,8.972,1.8098,0,11.1863,3.7515,4.1882,3.2467,4.2324,1.8875,3.7614
11922,"WI",0.5975,1.653,1.9539,46.3824,87.4804,834.1614,7.6186,7.7601,0.2014,0,0,0,0.2014,0.0533,0.1481,11.7631,9.4588,2.3044,0,4.7421,0.6056,1.5114,2.6251,2.2981,0.2541,1.9418
11923,"WI",0.1226,1.8909,8.9007,47.9118,97.8137,827.6873,7.6441,8.1848,0,0,0,0,0,0,0,8.7448,8.2191,0.5257,0,11.8778,1.6533,3.3984,6.8261,1.2609,0.7564,8.8835
11924,"WI",0.3219,4.2277,12.9921,46.6351,93.4595,816.3689,7.6946,7.9877,0,0,0,0,0,0,0,7.1365,5.5407,1.5958,0,16.4771,4.5158,2.6709,9.2905,1.7446,2.7641,10.9644
11925,"WI",0.3333,5.0041,14.7637,46.5575,93.6372,795.0317,7.6622,8.0191,0,0,0,0,0,0,0,8.0836,8.082,0.0017,0,17.2643,3.3349,4.985,8.9444,3.3192,1.4783,10.8798
11926,"WI",0.3307,0.9485,6.8028,47.2895,93.7895,838.846,7.6875,7.9242,0,0,0,0,0,0,0,8.5487,8.5487,0,0,19.4845,4.4108,3.5977,11.476,1.145,0.4795,15.53
11927,"WI",0.3775,1.2814,10.7797,48.037,94.1852,846.6826,7.7282,7.8945,0,0,0,0,0,0,0,7.6716,7.6716,0,0,16.4694,4.6717,3.6205,8.1772,1.763,1.1682,12.2867
11928,"WI",0.2319,2.4071,8.4126,46.8471,90.0127,833.0833,7.7518,7.8235,0.0368,0.0368,0,0,0,0.0368,0,5.8508,5.5628,0.288,0,9.7571,3.0831,3.0869,3.5871,2.0569,0.3848,6.0782
11929,"WI",22.8757,9.4457,63.9996,46.8197,89.5492,835.1243,7.8921,7.8122,4.2409,1.1432,0.2586,1.9751,0.8641,0.5,3.7409,13.3101,9.3295,3.9806,0,78.1298,7.267,0.9751,69.8877,2.7605,2.0264,72.8788
11930,"WI",0.0465,4.107,1.0611,49.3043,93.4565,840.054,7.4386,7.7513,0,0,0,0,0,0,0,12.1398,12.1398,0,0,7.1587,1.7152,2.3577,3.0857,3.8336,0.5829,2.4515
11931,"WI",2.566,10.5552,4.3146,50.0824,94.9176,839.2724,7.5387,7.7702,2.3357,0.1315,2.2042,0,0,0,2.3357,7.207,7.2064,7e-04,0,14.3443,4.0027,2.4807,7.8609,7.8811,2.0822,4.2248
11932,"WI",1.1169,9.4241,2.2874,51.7654,97.8025,843.7581,7.7628,7.7768,1.1285,0.2261,0,0,0.9023,0.0855,1.0429,11.2351,7.2224,4.0127,0,15.3886,4.1028,3.2876,7.9982,8.6194,1.3067,4.5
11933,"WI",0.5176,1.0557,12.6629,49.8987,94.7595,861.3232,8.0036,7.8023,0.0027,0,0,0,0.0027,0,0.0027,13.0545,12.4455,0.609,0,21.0907,2.0801,3.741,15.2697,1.2382,1.3913,13.6524
11934,"WI",0.1217,2.2946,1.796,47.2745,89.3039,846.2632,7.6747,7.7601,0,0,0,0,0,0,0,12.3228,11.5497,0.773,0,8.1855,1.8826,1.92,4.3829,4.1215,0.9802,2.2672
11935,"WI",14.4803,3.6637,11.7337,49.1087,92.9891,851.2012,7.9659,7.7871,8.8862,0,0,0,8.8862,0,8.8862,10.7246,7.4676,3.2571,0,19.4261,4.2847,2.2668,12.8746,3.7388,2.0132,12.2262
11936,"WI",1.5509,15.2374,4.0419,49.1168,94.7664,862.1642,7.6519,7.8441,1.57,0.1099,0.7464,0.4581,0.2556,0.3331,1.2369,7.0013,6.351,0.6503,0,14.8155,3.9468,2.2444,8.6243,7.3126,3.7377,3.7335
11937,"WI",16.6417,11.0852,3.1301,50.3857,97.5143,881.353,8.001,7.8623,15.7856,6.6484,0.0953,0,9.0419,0.3959,15.3897,2.8312,1.8931,0.9381,0,8.3366,2.7072,3.9409,1.6885,4.6872,0.7576,2.8539
11938,"WI",18.1349,9.7847,3.6151,54.12,104.76,894.5686,8.1779,7.8508,17.747,0.2814,0,0,17.4656,0.2814,17.4656,5.1319,4.5135,0.6184,0,11.7548,4.365,1.9904,5.3994,5.3341,3.6635,2.677
11939,"WI",1.9208,9.8064,8.5302,54.4308,105.7077,899.0987,8.2531,7.8553,1.4481,0.1736,0,1.2745,0,0,1.4481,8.9906,5.7337,3.2568,0,20.6595,5.4971,4.071,11.0914,7.4813,6.0321,6.9511
11940,"WI",0.0888,1.4726,11.0952,53.8298,102.0426,877.0338,8.0352,7.7951,0,0,0,0,0,0,0,12.6823,12.6823,0,0,15.2568,2.2313,2.582,10.4435,0.948,1.9377,7.3887
11941,"WI",1.3858,12.8299,11.5686,50.0213,95.766,846.2083,7.6278,7.8036,1.0539,0,0,1.0539,0,0,1.0539,6.7199,6.7199,0,0,19.5376,6.8886,4.368,8.281,7.477,4.9969,7.0305
11942,"WI",1.1664,6.5919,5.5803,51.871,99.7742,877.9446,7.9704,7.8269,0.9431,0.1359,0.5962,0,0.211,0.3469,0.5962,8.6173,8.6173,0,0,15.6845,4.5183,3.5464,7.6198,5.5187,3.4765,6.4395
11943,"WI",1.7921,7.4601,13.4563,53.024,100.88,869.1194,8.0062,7.7973,0,0,0,0,0,0,0,11.8872,9.7929,2.0943,0,26.4953,7.3135,4.3015,14.8803,8.3666,3.4852,12.0388
11944,"WI",0.1583,1.2858,3.757,56.5714,109.1429,892.748,8.1074,7.8159,0,0,0,0,0,0,0,13.3891,13.3891,0,0,8.4013,0.6975,1.3163,6.3876,1.4419,1.1629,5.6393
11945,"WI",1.9227,11.6135,10.7991,55.8246,107.6316,894.0469,8.2225,7.8255,0,0,0,0,0,0,0,11.7855,8.1597,3.6259,0,23.3804,5.6979,4.7964,12.8861,10.7415,2.4169,9.5714
11946,"WI",0.4545,1.4413,4.9285,54.6,104.65,882.887,8.0378,7.8102,0.0873,0.0873,0,0,0,0.0873,0,12.013,12.013,0,0,6.6092,1.5559,2.0505,3.0028,1.857,0.6176,2.9552
11947,"WI",2.0624,1.7697,4.6689,57.0658,109.9868,896.6981,8.1842,7.8274,0,0,0,0,0,0,0,11.7474,9.5176,2.2299,0,8.6685,1.2876,4.6132,2.7677,2.1043,0.9343,4.7282
11948,"WI",0.326,1.5519,3.6538,55.1308,113.3458,884.0278,8.0489,8.1864,0.0843,0.0843,0,0,0,0.0843,0,7.0043,7.0042,1e-04,0,11.6071,2.8239,1.7281,7.0551,2.7433,1.7037,5.0193
11949,"WI",1.2592,3.3677,3.6591,51.8571,107.4592,879.6859,8.0138,8.2544,1.2763,1.2763,0,0,0,0.2125,1.0638,5.4701,5.4701,0,0,13.2567,5.8583,2.2436,5.1548,6.4596,1.9226,3.9486
11950,"WI",1.2148,1.6567,7.6225,50.0962,101.1346,872.3387,8.0297,8.0493,0.9067,0,0.0486,0,0.858,0.0486,0.858,11.02,9.4096,1.6103,0,16.0446,3.0799,3.6729,9.2917,4.0181,2.4448,8.2714
11951,"WI",0.1854,1.6538,5.2947,49.8182,100.0909,877.4286,8.1196,8.0059,0,0,0,0,0,0,0,12.0853,9.3122,2.7731,0,15.2728,3.3702,5.0541,6.8486,4.1879,2.9817,6.6239
11952,"WI",0.0462,0.6039,2.5039,55.8438,113.0625,885.8909,8.083,8.0692,0,0,0,0,0,0,0,9.2778,9.2778,0,0,6.5413,2.1313,1.7323,2.6778,0.5897,0.6522,4.0525
11953,"WI",0.9584,1.2157,9.2094,57.9655,116.4655,890.6701,8.1946,8.008,0.5246,0,0,0.5246,0,0.0612,0.4634,11.2284,11.1285,0.0999,0,12.5596,1.5643,2.175,8.8203,0.8497,0.9702,10.1328
11954,"WI",0.1515,5.0094,11.1856,61.5493,122,897.1263,8.3635,7.9434,0,0,0,0,0,0,0,10.0338,9.6389,0.395,0,20.6337,5.8587,1.9534,12.8216,4.0345,4.1326,11.5268
11955,"WI",0.184,3.2186,4.8976,59,117.625,892.271,8.3113,7.9564,0,0,0,0,0,0,0,11.9718,7.7699,4.2019,0,8.8154,1.3441,2.4098,5.0615,3.0769,1.0392,3.8279
11956,"WI",0.289,0.7424,9.073,48.6,98.1143,840.6614,7.6881,8.0531,0.0012,0,0,0.0012,0,0,0.0012,5.6025,5.6025,0,0,13.1456,2.0654,1.9423,9.1379,0.5042,0.9054,10.8904
11957,"WI",8.9093,1.1103,6.3257,48.8647,100.0752,851.4172,7.7916,8.2235,8.3148,0,0,8.3148,4e-04,0,8.3148,6.4101,5.6025,0.8077,0,12.5354,2.4835,1.0182,9.0338,0.7449,1.5618,9.8788
11958,"WI",0.6059,1.707,10.2464,48.1765,98.2353,864.796,7.9412,8.1499,0.222,0,0.222,0,0.0428,0,0.222,10.2054,8.7868,1.4186,0,19.8062,4.742,4.0812,10.983,2.7752,3.1021,13.0581
11959,"WI",19.4094,1.0269,6.3198,49.5782,98.9048,862.3221,7.93,7.9617,18.827,0.0516,0,1.4694,17.306,0.0516,18.7754,4.1627,3.9977,0.1649,0,11.6639,3.1772,2.5903,5.8963,0.5601,1.771,8.0178
11960,"WI",0.3351,1.5938,9.7849,51.7089,102.1139,871.0034,8.0679,7.9383,0.1423,0,0.0796,0.0627,0,0.1423,0,11.8344,11.8344,0,0,20.7904,5.6243,4.7799,10.3862,1.9309,2.6858,13.2714
11961,"WI",0.0743,0.6559,8.1017,50.2556,97.3889,862.4581,7.9908,7.8716,0,0,0,0,0,0,0,8.2984,8.2984,0,0,12.9888,2.3107,4.7206,5.9575,2.0678,0.7208,8.334
11962,"WI",0.0769,1.4568,3.3672,50.0423,96.0704,858.5295,7.9863,7.8382,0,0,0,0,0,0,0,11.7232,11.7232,0,0,11.3153,1.6225,2.024,7.6688,3.3557,0.7883,5.6434
11963,"WI",1.0036,2.5496,12.3856,53.3231,103.6462,873.6917,8.1994,7.8781,1e-04,0,0,0,1e-04,0,1e-04,12.8015,6.9333,5.8682,0,19.2223,2.9452,2.9139,13.3632,4.1084,0.6416,12.1714
11964,"WI",1.9914,4.0214,17.5102,55.3411,106.8837,882.8911,8.2288,7.8488,0.1055,0.0394,0,0.0657,4e-04,0.1051,4e-04,12.1322,10.4839,1.6484,0,26.9975,4.7435,4.8885,17.3655,6.1843,1.77,16.8121
11965,"WI",0.3836,0.9655,2.8016,51.5481,102.5,879.8361,8.2067,7.9524,0,0,0,0,0,0,0,12.9399,10.8035,2.1364,0,9.0995,1.755,2.31,5.0344,1.7017,0.2937,5.9779
11966,"WI",0.9877,1.8866,7.2814,53.3832,105.1963,883.3013,8.3149,7.9207,0.048,0.048,0,0,0,0.048,0,13.7374,11.6456,2.0918,0,14.4408,1.8564,3.2586,9.3258,2.5999,0.9521,9.0869
11967,"WI",10.8401,6.8285,7.4692,65.0167,128.7,899.515,8.3913,7.9378,10.3116,0.2267,0,0.5717,9.5131,0.1282,10.1834,5.8511,5.8511,0,0,13.3817,4.4061,1.6458,7.3298,3.3869,2.3849,7.5735
11968,"WI",3.3701,5.1539,10.0051,62.927,122.8029,896.4341,8.4073,7.8896,0.8359,0.0795,0,0.411,0.3454,0,0.8359,11.5844,9.3291,2.2553,0,14.654,4.3605,3.3522,6.9413,5.7803,1.9764,6.0895
11969,"WI",1.855,1.677,3.7837,66.1273,130,898.5786,8.4469,7.9155,0,0,0,0,0,0,0,10.0249,6.8271,3.1978,0,3.3332,0.8763,0.8424,1.6145,1.4124,0.4889,1.2776
11970,"WI",0.2547,6.348,9.7805,60.8571,117.6964,898.3528,8.2994,7.8508,0,0,0,0,0,0,0,12.037,12.037,0,0,19.7991,4.0288,4.685,11.0853,6.56,4.8173,8.2461
11971,"WI",0.1553,4.8846,10.3309,65.4035,126.9825,897.5651,8.3927,7.8734,0,0,0,0,0,0,0,11.0225,10.0899,0.9326,0,16.5397,5.4235,3.8556,7.2605,5.2137,2.7019,8.4692
11972,"WI",2.3871,4.1616,6.421,63.5294,122.7563,899.8222,8.311,7.8542,0.2555,0,0,0.2555,0,0,0.2555,11.2222,9.2135,2.0087,0,10.4632,2.5681,1.7792,6.1159,4.5396,1.6135,3.9966
11973,"WI",1.4259,12.7662,12.6104,60.137,117.8767,892.297,8.4507,7.9066,0,0,0,0,0,0,0,11.5117,10.1766,1.335,0,28.5677,8.5147,2.2321,17.821,8.3308,8.5531,11.5081
11974,"WI",3.767,2.5653,3.539,66.8947,131.7544,891.5325,8.4352,7.927,0,0,0,0,0,0,0,9.9261,6.7968,1.6022,1.5271,4.2436,1.4203,0.6452,2.178,1.3798,0.4577,2.2493
11975,"WI",0.7942,10.0646,10.313,53.7429,105.4571,906.7542,8.407,7.9228,0.4675,0,0,0.4675,0,0.152,0.3155,9.7825,9.6759,0.1066,0,18.8858,4.0268,2.7406,12.1185,5.9875,5.6251,7.2639
11976,"WI",1.036,6.7847,5.8914,54.6058,107.6923,890.0126,8.4777,7.939,0.5713,0,0.5713,0,0,0.0536,0.5177,10.7615,8.252,2.5095,0,12.0271,2.7805,1.7747,7.4719,3.2352,3.8351,4.8475
11977,"WI",1.7029,0.9782,8.0786,57.6341,115.8049,884.4821,8.4564,8.0039,0.0014,0,0,0,0.0014,0,0.0014,8.8715,8.8715,0,0,10.1479,2.1678,1.754,6.2261,1.7542,1.7899,6.3086
11978,"WI",8.0605,4.6042,6.1119,56.8413,113.8889,886.4291,8.4672,7.9891,6.1762,0.479,0,4.0004,1.6968,0.0742,6.102,5.0028,5.0028,0,0,8.5788,3.1687,0.8708,4.5393,2.6866,2.5752,3.251
11979,"WI",0.5932,1.7992,6.5888,57.924,115.6582,881.654,8.4519,7.9673,0.3621,0,0,0,0.3621,0,0.3621,9.5918,6.7131,2.8787,0,10.2653,1.371,2.092,6.8024,2.0843,1.4461,6.5138
11980,"WI",4.402,7.4446,2.7748,47.7541,93.7377,876.566,7.8412,7.8992,4.2314,0.4945,0,0.1013,3.6356,0.0505,4.1809,4.776,4.776,0,0,9.9274,2.6882,2.0061,5.233,4.2527,2.5934,3.068
11981,"WI",2.4157,9.754,4.6853,53.625,105.2083,899.8066,8.1694,7.9174,1.6648,0.1778,0.1016,0.5841,0.8012,0.4073,1.2575,6.4967,6.4967,0,0,14.3476,4.5609,5.024,4.7628,5.1365,4.0128,5.1624
11982,"WI",9.6432,13.9897,6.4778,53.0909,103.3273,898.9974,8.2079,7.8893,8.502,3.8329,0.113,0,4.5562,0.7581,7.744,5.3631,5.3631,0,0,15.5286,5.1733,1.0622,9.2931,5.1706,5.4636,4.8214
11983,"WI",2.2196,14.942,11.9855,54.7531,106.5185,903.2972,8.3355,7.8693,2.0498,0.101,1.2545,0,0.6943,0.101,1.9488,10.9978,9.7099,1.2879,0,26.1052,10.368,6.9058,8.8314,9.1327,8.765,7.8825
11984,"WI",2.6531,14.4673,14.7169,55.0521,107.4271,908.966,8.3567,7.8946,3.0637,0.5022,0,0.5152,2.0463,0.1634,2.9003,10.6738,8.069,2.6049,0,28.3556,6.9268,3.3204,18.1083,11.083,7.8388,9.2666
11985,"WI",2.0538,7.4393,11.6734,57.6483,113.6264,886.2816,8.4989,7.9309,0.2437,0,0,0.118,0.1257,0,0.2437,12.0548,8.2853,3.7695,0,14.835,3.6258,1.7947,9.4145,5.0893,3.9704,5.6539
11986,"WI",1.1726,0.588,3.1689,59.1923,120.5769,890.9205,8.0161,8.0995,0.0535,0.0535,0,0,0,0.0535,0,8.8711,8.8711,0,0,6.0996,1.0977,1.2759,3.726,0.2681,0.3619,4.1159
11987,"WI",0.5049,1.8002,5.5403,61.5806,124.2419,898.0378,8.0974,8.0289,0,0,0,0,0,0,0,9.4231,9.4231,0,0,8.0292,1.8665,2.4142,3.7484,1.3675,1.0931,5.1794
11988,"WI",0.9676,1.8494,9.5402,59.7273,120.5091,895.6602,8.1326,8.028,0.1212,0,0.1212,0,0,0,0.1212,12.5579,11.467,1.0909,0,10.7208,1.9964,1.8468,6.8776,1.3111,1.7606,6.664
11989,"WI",2.485,3.2214,6.1611,63.2479,126.7009,897.0408,8.2761,7.9873,2.3484,0.0359,0,2.0346,0.2779,0.0359,2.3125,7.5837,6.194,1.3896,0,9.2473,3.4794,0.832,4.9359,1.7631,2.4072,4.5185
11990,"WI",1.417,11.1275,4.5128,65.2154,131.5385,892.679,8.3279,8.0196,0.8333,0.0779,0,0.7548,7e-04,0.0779,0.7554,10.1467,5.1803,4.9663,0,15.4099,2.662,2.9815,9.7664,7.7762,2.5666,4.9723
11991,"WI",0.8079,0.1888,1.0464,57.4239,120.663,888.9334,8.0101,8.3998,0.2413,0,0,0.2413,0,0.0945,0.1468,2.6615,2.6615,0,0,4.4107,2.744,0.3812,1.2855,0.1809,0.3157,2.7966
11992,"WI",0.1247,0.1089,1.2255,59.3934,125.9508,889.9699,8.0097,8.46,0,0,0,0,0,0,0,1.5664,1.5664,0,0,2.7619,1.905,0.5803,0.2766,0.4044,0.0072,1.5584
11993,"WI",0.0264,0.8945,2.0886,58.2879,120.197,887.0145,8.021,8.1952,0.3386,0,0,0.3386,0,0,0.3386,8.3366,8.3366,0,0,5.3132,1.0272,0.4081,3.8779,0.4614,0.4338,4.2529
11994,"WI",2.7354,1.7024,8.522,59.0417,123.1944,887.7152,8.0409,8.3123,1.903,0,0,0,1.903,0,1.903,9.4148,9.2148,0.1999,0,14.7041,2.8214,1.1177,10.765,0.8531,1.6673,12.1404
11995,"WI",0.4966,0.074,3.6933,58.9898,126.2449,891.0493,7.9843,8.5287,0.3146,0.0495,0,0.2651,0,0.1384,0.1763,8.5602,7.5186,1.0416,0,5.1945,0.4012,0.6529,4.1404,0.0728,0.0781,4.5303
11996,"WI",0.2779,0.8605,3.1924,57.2031,121.5625,894.6025,8.0094,8.4203,4e-04,0,0,0,4e-04,0,4e-04,9.2399,7.1633,2.0766,0,5.551,0.5687,0.3329,4.6494,0.1547,0.6868,4.6321
11997,"WI",0.1663,0.7499,1.1595,55.6441,119.2881,903.1243,7.9754,8.4504,0.0756,0,0,0.0713,0.0043,0.0713,0.0043,8.8338,8.8338,0,0,2.1213,0.4453,0.2884,1.3877,0.3955,0.3619,1.3639
11998,"WI",44.3563,0.9569,1.1568,54,113.7473,899.7396,8.041,8.3361,43.5841,0.0685,0,0.1795,43.3362,0.1293,43.4548,1.7998,1.3322,0.4676,0,1.8245,0.6013,0.1856,1.0376,0.1082,0.3967,1.3196
11999,"WI",0.1174,0.4791,1.804,59.9474,123.8772,889.7867,8.0412,8.2083,0,0,0,0,0,0,0,7.1204,7.1204,0,0,5.8083,0.7679,1.009,4.0314,0.1232,0.3163,5.3688
12000,"WI",13.6061,2.4259,4.4818,59.2213,123.6475,901.7274,8.0593,8.2407,13.4562,0.5315,0,1.1111,11.8136,0.1263,13.3299,5.641,5.1267,0.5143,0,10.8187,2.1597,0.792,7.8669,0.7344,2.2083,7.8677
12001,"WI",14.3543,1.3159,4.7289,62.9483,131.9655,906.0731,8.0629,8.2287,14.1357,0,0,0,14.1357,0,14.1357,6.2774,6.062,0.2154,0,9.0171,2.3623,2.5596,4.0952,0.723,1.5367,6.7312
12002,"WI",1.4548,1.0602,2.8409,64.0244,135.2927,906.9408,8.0481,8.2493,0.3236,0.3236,0,0,0,0.048,0.2756,3.1538,3.1538,0,0,4.7668,3.3194,0.2162,1.2312,0.3153,0.3276,3.542
12003,"WI",0.9331,0.8901,3.2834,66.0714,139.0476,906.1406,8.1418,8.2254,0.3503,0,0.3503,0,0,0,0.3503,6.3399,5.1009,1.239,0,10.0228,1.4389,2.4099,6.1741,1.0187,1.1597,7.4772
12004,"WI",0.1148,0.7949,0.9531,67.6604,142.0377,904.1678,8.1879,8.2129,0,0,0,0,0,0,0,8.8756,5.2804,3.5952,0,6.7268,1.2559,0.6348,4.8361,1.5639,0.5138,4.426
12005,"WI",0.3482,0.8755,5.9394,61.3049,125.9146,897.3477,8.0544,8.1163,0,0,0,0,0,0,0,9.08,9.08,0,0,9.891,1.8165,1.7978,6.2767,0.3819,1.6125,7.6797
12006,"WI",18.9998,2.0451,5.4515,63.9091,132.7143,903.8652,8.1262,8.158,18.4037,0,0,0,18.4037,0,18.4037,5.0959,3.8965,1.1994,0,8.8781,2.1467,1.7116,5.0198,0.5143,1.6721,6.6366
12007,"WI",2.2538,2.9182,5.7989,63.5606,131.0606,904.4131,8.1146,8.1116,0.1608,0,0,0.0989,0.0619,0.1608,0,6.6611,4.8468,1.8143,0,11.0398,1.775,1.0688,8.1959,0.922,3.2416,6.7051
