"hu12_lat","hu12_long"
45.1215401,-90.762146
45.1795998,-90.8814621
45.1594696,-90.8236237
45.1411514,-91.0359726
45.0817604,-90.8982162
45.0536003,-91.1848373
45.0162659,-91.1380615
45.0343819,-91.0457001
44.8778725,-91.1283798
44.8955994,-91.2390747
44.9598885,-91.2965393
45.1544113,-91.5195084
45.0396271,-91.5514755
45.0809479,-91.4714966
44.9945908,-91.4505463
44.9354782,-91.4234238
44.8838844,-91.4553146
44.9542198,-91.6004181
44.8451004,-91.6374054
44.8551483,-91.5582123
44.8982964,-91.7560501
44.8358917,-91.8035278
44.9698219,-92.2665024
44.894001,-92.2678909
44.8589706,-92.1680298
44.9739914,-90.8173599
44.8933945,-90.819046
45.0004349,-90.9328308
44.9107323,-90.9174042
44.8256874,-90.8894653
44.8298416,-90.7877579
44.7814407,-90.83741
44.8362312,-91.0198212
44.8834801,-91.0573044
44.8205719,-91.2036819
44.8281403,-91.3012543
44.8169479,-91.347229
44.8197365,-91.4156494
45.7007866,-91.424469
45.7130318,-91.5184784
45.641449,-91.4937744
45.5751648,-91.4840775
45.6239433,-91.5619202
45.6014481,-91.9819107
45.4415932,-91.954216
45.4989967,-91.8787918
45.3733292,-91.9004974
45.3516121,-91.8551941
45.3920288,-91.8193512
45.7727585,-91.6021118
45.7255745,-91.704216
45.6224403,-91.6678619
45.6309662,-91.7293625
45.5774345,-91.6476898
45.653717,-91.8419342
45.5756798,-91.7980804
45.5149918,-91.608223
46.8080292,-92.2533951
46.7705994,-92.3085861
46.7431259,-92.3675385
46.7580147,-92.5743942
46.8331413,-92.3952255
46.7635498,-92.4889526
46.6753883,-92.5189743
46.6518631,-92.369606
46.4646797,-92.4459686
46.4213524,-92.383316
46.4211769,-92.5313721
46.4784546,-92.595192
46.507309,-92.4905624
46.5726624,-92.5307999
46.6597633,-92.2833252
46.6113625,-92.1945953
46.7056847,-92.197197
46.7554779,-92.122261
46.4830246,-92.3092422
46.5464134,-92.3935013
46.365654,-92.3011627
46.6029167,-92.380722
46.4849472,-92.2365112
46.5633926,-92.3043137
46.6515999,-91.9963837
46.4141731,-92.1973038
46.5051765,-92.1440353
46.5565376,-92.0907745
46.6120071,-92.0211792
46.6273079,-92.0733261
46.6616554,-91.6914902
46.5762672,-91.7836761
46.5139503,-91.859726
46.4254761,-92.0608749
46.5229836,-92.0164566
46.4628563,-91.9642105
46.5963936,-91.8920593
46.6445732,-91.9366074
46.5035133,-91.7106476
46.4385796,-91.6621628
46.5061111,-91.5102539
46.580307,-91.5974808
46.6611061,-91.5932312
46.5865135,-91.3292236
46.6994667,-91.3779373
46.5837097,-91.4828873
46.5775032,-91.420578
46.6546707,-91.3183517
46.6959267,-91.4793091
46.7041283,-91.5229874
46.7284508,-91.177002
46.7896271,-91.2787018
46.7279434,-91.3111954
46.7739906,-91.3765106
46.7543297,-90.9773254
46.6910744,-91.0257568
46.7310905,-90.8971405
46.631237,-91.0439835
46.5854988,-90.7923813
46.5369987,-91.2179184
46.5677299,-91.0957642
46.5146828,-91.040741
46.580555,-90.8854141
46.2358398,-90.7437592
46.3157501,-90.688942
46.2796707,-90.8432159
46.3060493,-90.9555359
46.3625832,-90.7947617
46.4129906,-90.9037247
46.3952026,-90.7240982
46.3977242,-91.3297043
46.477356,-91.3478928
46.4376373,-91.2393875
46.2993927,-91.1475525
46.3272095,-91.2245941
46.3315811,-91.0702515
46.407505,-91.1023178
46.4691162,-91.0691833
46.4552612,-91.0021362
46.4783401,-90.797287
46.4898529,-90.8727798
46.5416756,-90.7388687
46.4175529,-90.6480865
46.4938889,-90.6818924
46.5776672,-90.6647949
46.3652115,-91.4080811
46.3914871,-91.5775528
46.316864,-91.6906738
46.3611488,-91.8158646
46.2987251,-91.5024643
46.2610283,-91.662796
46.2777367,-91.8500366
46.3586388,-91.9384537
46.3009682,-92.0023346
46.2868614,-92.050827
46.2089272,-92.0062943
46.2200928,-92.1233139
46.152813,-92.103363
46.2887421,-92.1570129
45.7659149,-91.8350601
45.818428,-91.783699
45.7341385,-91.8953171
45.8911629,-91.9869995
45.8344116,-91.9930115
45.8870316,-92.1445389
45.8287697,-92.2059708
45.8886414,-92.2739716
45.9248123,-92.3500137
45.9916267,-92.2553406
45.9682961,-92.3924789
45.6948929,-92.0211868
45.7764854,-92.0745468
45.6435165,-92.1263885
45.6993332,-92.2074738
45.7521553,-92.1909332
45.6173096,-92.3067322
45.6027069,-92.2221298
45.6979065,-92.3154221
45.7847443,-92.3298187
45.8327637,-92.4010315
45.9086342,-92.4877396
46.192028,-92.197319
46.2360229,-91.064827
46.2476349,-91.3423615
46.2003555,-91.2193985
46.1023026,-91.3177795
46.109024,-91.3630905
46.0408401,-91.4756622
46.044445,-91.5985718
45.9780502,-91.5116043
45.9052277,-91.5810471
45.8832016,-91.6623993
45.9930191,-91.7103729
44.9219055,-92.6875534
44.9459991,-92.3808823
44.8444977,-92.3924866
46.1497765,-90.8224182
46.1788521,-90.9299774
46.1407776,-91.0333786
46.1126595,-90.9905243
46.0731926,-90.8447342
46.1114845,-91.1136169
46.0479317,-91.0042877
45.9752922,-91.0216675
46.0056839,-91.0995712
46.0529251,-90.6528244
45.503727,-91.7384033
45.4408417,-91.7889786
45.4589691,-91.60112
45.4017029,-91.5396423
45.2479668,-91.5630112
45.3283157,-91.5133057
45.3477783,-91.6614456
45.2413445,-92.1391144
45.1521912,-92.1160126
45.0065727,-92.1756439
45.0753059,-92.1905518
45.0409126,-92.0751953
45.0741272,-92.0424805
45.4390564,-92.0571823
45.506958,-92.0306244
45.3638039,-92.1002121
45.2764549,-92.0512848
45.3210983,-91.9802017
45.1983986,-92.0011673
45.1294975,-91.9943314
45.1155739,-91.9370041
45.100193,-91.8544388
45.0347214,-91.8792343
45.2595825,-91.8140488
45.1814461,-91.6126785
45.2180443,-91.8657761
45.2740135,-91.7237473
45.1483994,-91.7808609
45.0981445,-91.6219711
45.1261177,-91.7114487
45.0123558,-91.662529
45.0586433,-91.7293472
44.9955978,-91.7727203
44.9732399,-92.0045929
44.9467316,-92.0676804
44.9504089,-91.8920822
44.8910484,-92.0704651
44.8209953,-91.8814011
45.8473358,-91.7277374
45.9356194,-91.8107452
46.1895142,-91.4256439
46.120327,-91.4776077
46.2377281,-91.4776306
46.2027702,-91.6509094
46.1034431,-91.6828461
46.1607895,-91.643013
46.0926781,-91.8394165
46.1619911,-91.826767
46.1880188,-91.8975143
46.0554199,-91.8893967
46.1077423,-91.9981003
46.0166168,-91.8752975
45.9222031,-91.9351807
45.9855003,-91.9238663
45.9702759,-92.1049728
46.0306625,-92.1419449
46.0000954,-92.044754
46.0764961,-92.143486
45.6944351,-92.5227814
45.8237419,-92.5296326
45.7258759,-92.4829483
45.8022385,-92.6691666
45.6055908,-92.4973373
45.7099838,-92.6611938
45.662674,-92.5970764
45.668869,-92.788681
45.6601257,-92.7361526
45.597084,-92.6615677
45.5419426,-92.6142273
45.5098267,-92.1568909
45.5623741,-92.3424683
45.5241356,-92.3799896
45.4657402,-92.2700577
45.3431358,-92.1954727
45.4021683,-92.2050705
45.3935242,-92.3509827
45.288868,-92.3006439
45.4891624,-92.4792328
45.3700333,-92.4514084
45.3426132,-92.4953537
45.3405914,-92.5588913
45.2301445,-92.4384079
45.2569237,-92.5851974
45.2486992,-92.4591827
45.2118034,-92.6241913
45.145874,-92.6344604
45.225811,-92.6869125
45.2053108,-92.2344055
45.0588875,-92.3540344
45.1899681,-92.3458862
45.0997353,-92.3076553
45.196209,-92.4282379
45.0568008,-92.5361023
45.1219711,-92.5081863
45.0138054,-92.655304
45.0079498,-92.4629517
44.9754601,-92.573494
44.843811,-92.5658569
44.9094124,-92.5521698
46.8296661,-92.1006165
46.8547668,-93.1172333
46.6993828,-92.6869812
46.7634773,-92.7489395
46.8081055,-92.655304
42.524231,-87.9202347
43.429348,-89.2743454
43.4564476,-89.3821335
43.4965935,-89.3720016
43.4127769,-89.3791656
43.3741188,-89.4169006
43.4342842,-89.5102386
43.2929611,-89.5271683
43.389946,-89.5641174
43.3598366,-89.6745682
43.2440071,-89.6437988
43.3439369,-89.7915115
43.2541656,-89.7109909
43.34095,-90.0706024
43.3399887,-89.9697495
43.2659492,-89.9912262
43.3392029,-89.8649139
43.2724686,-89.8514709
43.1171951,-89.6044464
43.106163,-89.7090988
43.1773643,-89.6843491
43.1573334,-89.7995071
43.0645485,-89.7947464
43.0767441,-89.8670502
43.150074,-89.8657227
43.0134163,-90.0857162
43.0452614,-89.9321289
43.040699,-90.0117874
43.1022682,-89.9574127
43.1479721,-89.9843521
43.0133896,-90.1983643
43.0087662,-90.2977829
43.0738525,-90.3184967
43.1023369,-90.2288132
43.3682365,-90.1611633
43.3139839,-90.1724014
43.2580872,-90.1928787
43.442852,-90.2166977
43.3747253,-90.2672119
43.3032608,-90.2836914
43.5668297,-90.4388962
43.4963608,-90.4669495
43.5018387,-90.33918
43.4292336,-90.4642029
43.4156761,-90.3576889
43.2787895,-90.3923416
43.3442917,-90.3997421
43.2444916,-90.2944489
43.2098274,-89.8532486
43.1958656,-89.9796448
43.1075401,-90.0608978
43.1001358,-90.1282959
43.1954689,-90.1315155
43.1427994,-90.3432083
43.188446,-90.2987671
43.406868,-90.5686798
43.3213234,-90.5212708
43.2504158,-90.4604645
42.9992104,-90.5317383
43.0180321,-90.6096878
43.0597725,-90.5646286
43.0934563,-90.4155807
43.1140594,-90.5565948
43.0304604,-90.4316177
43.1601295,-90.4892349
43.3682137,-90.6720428
43.2833328,-90.7050629
43.3024864,-90.6331558
43.2188721,-90.6457901
43.0084915,-90.7336197
43.1928062,-90.3971558
43.2219238,-90.5276489
43.2115326,-90.745842
43.1158104,-90.6518784
43.1651993,-90.6451874
43.08284,-90.6920319
43.8525772,-90.4887466
43.831955,-90.6177063
43.7628174,-90.6236343
43.7794952,-90.5274658
43.7388191,-90.6803284
43.7118492,-90.4993134
43.6356201,-90.5119019
44.5915031,-89.6222076
44.4820099,-89.4617538
44.4800377,-89.593483
44.4844437,-89.8407974
44.4556351,-89.7245483
44.4107246,-89.5340652
44.350174,-89.5224075
44.3746872,-89.7450409
44.2256966,-89.4242783
44.306675,-89.5563354
44.2727585,-89.5628128
44.2707977,-89.7904816
44.2039528,-89.6351547
44.2431564,-89.6146469
44.2233429,-89.7748489
44.4243431,-89.7992783
44.4422913,-89.8945618
44.3039246,-89.7696991
44.3268738,-89.8331223
44.1548576,-89.9239578
44.1596298,-89.6030807
44.1316032,-89.7928619
44.1036415,-89.693779
44.0397263,-89.8936234
43.9983826,-89.6595078
44.0426636,-89.6685638
44.0682793,-89.6695862
43.9731827,-89.8286438
44.5401154,-89.9452972
44.5487251,-90.0300598
44.4776611,-90.060463
44.4750214,-90.0003891
44.3737373,-90.0548019
44.5394363,-90.2142792
44.567421,-90.155014
44.3985863,-90.1133881
44.3401146,-89.9942017
44.2193527,-90.0193405
44.1287079,-90.1485214
44.2180061,-90.3443985
44.1016731,-90.2916641
43.9442711,-90.5576324
44.0256271,-90.5107346
44.072361,-90.5307693
43.9755135,-90.4727325
44.1303329,-90.503418
44.170536,-90.4550323
44.0917168,-90.4103088
44.0492401,-90.3484726
43.9552383,-90.3812714
43.9961891,-90.2514343
43.8749809,-90.3698807
43.8890762,-90.2555313
43.9298477,-90.1662827
43.7415314,-90.1045609
43.8310699,-90.1468964
43.7127838,-89.9951096
43.7761917,-89.9548798
44.0103874,-89.8740005
43.939537,-89.7818069
44.0110512,-89.9763184
43.8768692,-90.0465698
43.8978882,-89.784729
43.8523636,-89.7562866
43.8409882,-89.8397369
43.7810707,-89.7657623
43.830101,-89.9360504
43.7460442,-89.7610626
43.7063713,-89.9082489
43.703804,-89.7928925
43.6070976,-89.9228439
43.5629807,-89.814415
43.6424522,-89.8034363
43.6150551,-89.6740494
43.5590591,-89.6328506
43.7926826,-90.2694702
43.7883224,-90.3632584
43.7322235,-90.3625793
43.615303,-90.3759842
43.6593056,-90.4083557
43.7000465,-90.3830338
43.6574326,-90.3049088
44.2998352,-87.5476227
44.4392242,-87.6359177
44.3177414,-87.702858
44.3415108,-87.6338806
44.2302322,-87.6165771
44.3846817,-87.7386093
44.3216743,-87.8767853
44.3891144,-87.823143
44.2421417,-87.7602921
44.1815224,-87.6615295
44.1587677,-88.1936874
44.1768227,-88.068779
44.1293907,-88.1149826
43.8825302,-88.2625198
43.9785233,-88.2341614
43.9677544,-88.0999069
44.0071526,-88.1751633
43.9942513,-88.0249634
44.0940285,-88.2275848
44.066452,-88.1084442
44.0428505,-88.0554581
44.2928391,-87.97509
44.201828,-87.8824005
44.1867714,-87.8059616
44.1714554,-87.978447
44.0181274,-87.9098434
44.0866013,-87.9174957
44.1283722,-87.6714783
44.1115074,-87.734726
44.0672493,-87.7618256
44.0221138,-87.7266235
43.9907532,-87.7827225
43.9289932,-87.7680817
43.835968,-87.7647781
43.9465599,-87.8516388
43.9093781,-87.8848343
43.8497429,-87.8436279
43.7861137,-87.7988281
43.7467613,-88.1956558
43.7984238,-88.0398636
43.7418175,-87.9394608
43.7005081,-87.9868164
43.532917,-87.8683472
43.6077118,-87.8944473
43.6619453,-87.8455429
43.8285789,-88.2872009
43.7545853,-88.2877884
43.8181419,-88.2036972
43.8547173,-88.1126022
43.9501534,-87.9549179
43.8927498,-88.0398483
43.8503647,-87.9428711
43.7686195,-87.8735275
43.7264214,-87.7642593
43.6713448,-87.7519913
43.6028633,-87.7948303
43.4822426,-87.8273773
43.4645157,-87.9013214
44.5176773,-87.7696762
44.484951,-87.7160187
44.4871941,-87.5767441
44.549427,-88.4161301
44.4985046,-88.4118042
44.5351982,-88.5719223
44.5674744,-88.6786957
44.467453,-88.7831192
44.5292435,-88.7459564
44.4433899,-88.6640854
44.3391571,-88.4773941
44.3786736,-88.5298615
44.4256897,-88.5548477
44.344471,-88.6614456
44.4503479,-89.2061539
44.5295334,-89.1717529
44.4679108,-89.0507355
44.4120598,-89.0839462
44.3825493,-88.941864
44.5732918,-89.0142517
44.5249023,-89.0138474
44.4716721,-88.9059143
44.4160805,-88.856842
44.5822639,-89.3705139
44.4692268,-89.370575
44.3945427,-89.3441315
44.4774055,-89.3163605
44.3203354,-89.3264542
44.2941666,-89.2879257
44.2624702,-89.2277222
44.3370934,-89.1701965
44.3720055,-89.2295532
44.3305054,-88.9890518
44.323101,-88.7481155
44.3585587,-88.807518
44.2339783,-89.0511703
44.2830124,-89.0478058
44.2461853,-88.937294
44.2728539,-88.8625717
44.2144051,-89.2427216
44.1655235,-89.0999908
44.1577606,-88.9623489
44.1146126,-89.2015762
44.063076,-89.0660324
44.0692863,-88.9593811
44.2640419,-88.5814209
44.2366753,-88.6990204
44.2070961,-88.914917
44.0744514,-88.8531723
44.1723518,-88.624649
44.1602097,-88.7887192
44.0843391,-88.5089264
43.932003,-88.5508194
43.8464584,-88.5065002
43.8340225,-88.7000809
43.7148933,-88.5840454
43.7187119,-88.4887543
43.8026428,-88.5528793
43.7248001,-88.3962708
43.8078041,-88.3627167
44.0140228,-88.2973251
44.2010956,-88.3249664
44.0168762,-88.4095612
44.4134979,-88.376564
44.5012436,-88.2574921
44.4343033,-88.2874374
44.5461082,-88.1923523
44.1795578,-88.4909744
44.2670441,-88.4784088
44.2119484,-88.2511444
44.2549477,-88.1694565
44.2659569,-88.329567
44.2804794,-88.085701
44.414856,-87.9510574
44.4826164,-87.8796921
44.4082108,-88.03759
44.5373573,-87.9045868
44.3315086,-88.2870636
44.4041367,-88.1661911
44.4551048,-88.1578369
44.4456482,-88.0701141
42.8581772,-87.8324814
42.9002571,-87.9116669
42.7124023,-88.0385742
42.7288399,-87.9737625
42.774456,-88.0263901
42.8241844,-88.0076981
42.9513588,-88.0608902
42.8928528,-88.0109253
42.8169632,-87.9371262
42.7397499,-87.9152298
42.8276787,-87.8776169
42.7468567,-87.8244247
42.5886383,-87.8395691
42.6194382,-87.905838
42.6793938,-87.8660049
43.6462021,-88.0200729
43.6014557,-88.0920944
43.5919609,-88.0284119
43.5629616,-87.971756
43.5459633,-88.1369324
43.4741859,-88.1311111
43.5108566,-88.0439987
43.6252975,-88.3944016
43.667511,-88.2946854
43.5477524,-88.2963486
43.6020393,-88.2323837
43.7017479,-88.1342239
43.597229,-88.1632919
43.4849739,-88.2432022
43.4235001,-88.1941147
43.4320412,-88.0752869
43.2781334,-88.1550217
43.3495827,-88.235939
43.349144,-88.1047668
43.3428879,-88.0110321
43.2201996,-88.1224976
43.1880951,-88.0349579
43.1329994,-88.0835648
43.043663,-88.0799789
43.0408936,-87.9979019
42.9782295,-87.9350052
43.2005615,-87.9025574
43.4702568,-87.9757843
43.3766556,-87.9504089
43.2750511,-87.9559402
43.1100197,-87.9777145
43.141201,-87.9438629
43.4482651,-88.4308167
43.4818459,-88.3236008
43.5654678,-88.4045334
43.6050262,-88.4953918
43.4302673,-88.360817
43.4931602,-88.4708099
43.5315704,-88.5421295
43.6691208,-88.8422318
43.6693497,-88.7525558
43.7188911,-88.7074661
43.5900421,-88.7719498
43.5407181,-88.7686996
43.5545578,-88.6612015
43.5470619,-88.6430206
43.3660355,-88.4513779
43.3382912,-88.3485947
43.3048477,-88.4732056
43.3462524,-88.6772766
43.3990517,-88.5398941
43.3859711,-88.6224365
43.234005,-88.3095322
43.1528473,-88.3979111
43.1242714,-88.4848785
43.0815315,-88.5406876
43.2549744,-88.6167221
43.2696037,-88.3757401
43.1908875,-88.4652405
43.242569,-88.5319977
43.1821289,-88.6354675
43.1472473,-88.5847931
43.2675362,-88.7012405
43.1585426,-88.6713715
43.3175621,-89.2184677
43.4048767,-89.1959839
43.4152145,-89.0652008
43.3508797,-89.0621567
43.2554817,-89.1597366
43.1832352,-89.10009
43.1364975,-88.9701996
43.1787453,-89.010376
43.6141815,-88.8615112
43.5821838,-88.9575424
43.4954338,-89.0546875
43.4988365,-88.8979874
43.4109497,-88.9254913
43.4332924,-88.7985916
43.3967247,-88.7472153
43.3552551,-88.8474884
43.2779083,-88.8048248
43.3101196,-89.0001602
43.27314,-88.9506836
43.0601044,-88.9135208
43.1759987,-88.8764191
43.0513535,-88.8522873
43.0902176,-88.6947021
43.063961,-88.7521286
43.1479378,-88.7759628
42.9809418,-88.7467117
42.9982605,-88.8279877
42.917923,-88.5441895
42.8540688,-88.6353455
42.7854805,-88.7779922
42.773201,-88.7065506
42.8502541,-88.7672653
43.1506653,-88.2963257
43.0049019,-88.4284744
43.0497589,-88.4540939
43.0263405,-88.6190948
42.9803429,-88.5654755
42.9165459,-88.7375488
43.1521263,-89.2115631
43.0154305,-89.0979919
43.089119,-89.124321
43.0285873,-89.0055923
42.9308243,-89.0186691
43.3077812,-89.343483
43.2561035,-89.4194107
43.2138939,-89.2736664
43.2099037,-89.3526001
43.2091789,-89.5150604
43.1651917,-89.4634094
43.1114578,-89.5349731
43.1007881,-89.4336243
43.1311264,-89.3105621
43.0511551,-89.3622513
42.9961433,-89.3582764
42.9299202,-89.3754578
42.873333,-89.3026276
42.8326797,-89.2341003
43.05336,-89.2274094
42.9745827,-89.2660446
42.9519806,-89.1950684
42.8886604,-89.1765594
42.8043365,-89.1590729
42.9206352,-88.874588
42.7740097,-88.8539886
42.8770065,-88.9574814
42.7709656,-88.9795609
42.8949585,-89.1006851
42.8112106,-89.0575256
42.68433,-88.8541565
42.6966248,-88.9468002
42.668766,-89.2155685
42.6261787,-89.1273117
42.7422256,-89.186676
42.7597084,-89.0962753
42.6753349,-89.0593643
42.6475639,-88.5219116
42.6040573,-88.6098785
42.6856117,-88.656189
42.5836678,-88.7087936
42.6597786,-88.7352753
42.6042938,-88.853569
42.6241035,-88.9723358
42.9111938,-90.262352
42.9061661,-90.1850433
42.8369904,-90.1698837
42.9199448,-90.3942871
42.9313431,-90.3352203
42.8492012,-90.3576355
42.8005409,-90.2889938
42.7538757,-90.2869034
42.7015381,-90.2310791
42.7553291,-90.1630478
42.7650337,-90.0750351
42.6935883,-90.1269455
42.9441528,-90.0952759
42.9393768,-90.0084457
42.8921852,-90.0387802
42.8921318,-89.9523544
42.8849068,-89.7799377
42.9203072,-89.8288956
42.9698677,-89.9599686
42.9635773,-89.886467
42.8434029,-89.9148636
42.839592,-90.0062485
42.7890434,-90.0126266
42.7682457,-89.9285126
42.7962227,-89.7966003
42.7734337,-89.8690948
42.7419014,-89.780304
42.6878738,-89.9450684
42.7080231,-89.8879166
42.6390419,-89.8650055
42.6665916,-89.6682892
42.6542244,-89.7734375
42.9651947,-89.6670227
42.9356384,-89.7064209
42.9036255,-89.5971375
43.0191269,-89.529541
43.0176125,-89.6372833
42.9258537,-89.5321579
42.8164063,-89.3461075
42.7586212,-89.3634949
42.7678375,-89.6710815
42.824192,-89.6363754
42.7018394,-89.6159973
42.7357063,-89.5169678
42.9036636,-89.4642105
42.8422318,-89.5429764
42.790966,-89.4610443
42.6616745,-89.5018463
42.6874924,-89.3607178
42.627636,-89.5214233
42.6765976,-89.427681
42.6029015,-88.0896225
42.6342545,-87.953949
42.6073799,-88.0216827
43.0028191,-88.1440659
43.6571045,-90.6809616
43.6002464,-90.69384
43.5664101,-90.5682449
43.6487579,-90.6062851
43.4958878,-90.5903091
43.4493866,-90.6487427
43.5196342,-90.6696167
43.6160355,-89.1349335
43.5647049,-89.26931
43.8188705,-89.6362839
43.7295952,-89.6266327
43.6753349,-89.643013
43.5947723,-89.5586853
43.7131386,-89.5408783
43.9574203,-89.5159073
43.9035797,-89.5402374
43.8477783,-89.5283432
43.8555412,-89.3767929
43.7362442,-88.8880844
43.7065697,-88.9789047
43.6330986,-89.0347061
43.6879463,-89.0656586
43.6561012,-89.2359772
43.7170868,-89.2428818
43.5697746,-89.4293594
43.6299934,-89.34478
43.6898956,-89.43927
43.7659454,-89.4430923
43.7638931,-89.1774597
44.0139084,-89.4713821
43.9710274,-89.4502106
44.0394249,-89.4085846
43.8773155,-89.2807541
44.1204071,-89.3556747
44.0907478,-89.2818604
44.0166588,-89.3237457
44.0205116,-89.2519913
43.9920502,-89.1506424
43.9503784,-89.1646729
43.830101,-88.8411789
43.7936211,-88.9998703
43.9213562,-88.6501312
43.9333267,-88.7875061
43.9039001,-89.1865005
43.8306274,-89.1448441
43.8652229,-89.0046921
43.9728241,-89.0650101
44.0088768,-89.0509567
43.9231834,-88.9890289
44.0078201,-88.8446579
44.0128937,-88.7006454
44.1330795,-88.5913544
44.0931511,-88.5671158
44.0089874,-90.6289063
44.0694695,-90.6619873
43.931221,-90.6625214
44.4780693,-90.2312927
44.5029755,-90.3198166
44.3774872,-90.1833038
44.4322243,-90.3524628
44.3336525,-90.3205109
44.3885384,-90.4214249
44.4577103,-90.5383911
44.4109993,-90.5692139
44.278553,-90.4826508
44.317524,-90.5686111
44.5965309,-90.4212189
44.5450592,-90.5122452
44.5282707,-90.4564133
44.537281,-90.6308823
42.9460144,-90.7186584
42.9349709,-90.788063
42.9013062,-90.7046051
42.8170395,-90.7470016
42.7483826,-90.7391205
42.7889328,-90.412735
42.8372993,-90.458992
42.6512871,-90.4797592
42.6935768,-90.4835892
42.7353897,-90.5105972
42.9437714,-90.5783691
42.9259224,-90.4892273
42.8733597,-90.5875931
42.8226814,-90.6074753
42.7711639,-90.6268005
42.6635971,-90.3135757
44.5306053,-89.4895554
44.6189346,-90.0634842
44.5710869,-89.8484268
44.5095253,-89.7402649
44.5466576,-89.7013321
43.9864998,-88.6261063
44.0583458,-88.6499557
43.7238655,-90.2465439
43.6190605,-90.2633667
43.6804581,-90.1562958
43.5136986,-90.2144241
43.5615044,-90.2156525
43.6479607,-90.0759201
43.6308441,-90.1848526
43.5667648,-90.0383072
43.4396439,-90.094162
43.465004,-90.0011063
43.4216385,-89.9179535
43.5167389,-89.9362793
43.4825974,-89.8246307
43.4282799,-89.7948914
43.4507294,-89.7459641
43.4766121,-89.5807037
43.4599228,-89.6785736
43.5170631,-89.6844559
43.5100517,-89.5541
43.4841461,-89.1891251
43.5376358,-89.1717072
43.1273155,-88.1808624
43.0760994,-88.281723
43.0122528,-88.3093567
43.0299339,-88.2161331
42.9120178,-88.4178314
42.8452873,-88.495018
42.8407288,-88.3839951
42.9269028,-88.1439209
42.8758507,-88.1188049
42.7638931,-88.1102753
42.8095131,-88.1528702
42.7682343,-88.6417923
42.7016144,-88.5568314
42.7296867,-88.5154648
42.7213783,-88.4083481
42.7770348,-88.5248032
42.7785454,-88.3805389
42.7570496,-88.3084259
42.6158829,-88.472702
42.5696182,-88.4762268
42.6637764,-88.41642
42.6314774,-88.3452835
42.9556656,-88.3584518
42.9576797,-88.2153473
42.9203415,-88.2816696
42.8681259,-88.2405014
42.797184,-88.2373581
42.708786,-88.1508408
42.7118492,-88.2432251
42.6652985,-88.1857986
42.6408501,-88.2777481
42.6004143,-88.2131348
43.3473816,-86.3127213
43.2173882,-86.303566
43.2483711,-85.9726181
42.7115173,-84.9706955
42.788456,-84.9787521
42.8025398,-84.9064026
42.9187775,-84.902298
43.2603455,-85.0742188
43.1950912,-84.9250259
43.248848,-84.9257965
43.1276169,-84.8695908
42.9858437,-84.8314285
43.029644,-84.8886871
43.2107353,-85.3939819
43.2629585,-85.2788849
43.1541138,-85.3713684
43.2586288,-85.1866989
43.2130623,-85.1279831
43.0983849,-85.115181
43.1449089,-85.1504517
43.1782036,-85.2467422
43.089817,-85.3572464
43.0853233,-85.2301712
43.0109024,-85.3198853
42.8842545,-85.0380173
42.914505,-84.9696884
43.1805229,-85.0271759
43.1137466,-85.0043793
43.0491905,-85.0673447
43.0396843,-84.9841919
42.9698029,-85.0174561
42.8980446,-85.1111298
43.0066338,-85.1427383
42.9558029,-85.1772614
42.8827744,-85.2049713
42.9333878,-85.2773666
42.9303932,-85.3987045
43.2639427,-85.5767593
43.2610321,-85.7026749
43.1563911,-85.7589493
43.2032204,-85.6948471
43.2058716,-85.5557632
43.1306801,-85.6649017
43.1295853,-85.5371857
43.062294,-85.4657364
43.0032005,-85.5062332
43.0880356,-85.7244186
43.030777,-85.7322464
42.8447342,-85.5709534
42.9243851,-85.6082001
43.0098076,-85.6431046
42.8031349,-85.6723785
42.834446,-85.7776413
42.8682938,-85.6704636
42.8763695,-85.847847
42.9434662,-85.7386932
43.1993561,-85.8303604
43.2729645,-85.8493881
43.1580696,-85.9075241
43.1486168,-85.9968567
43.0854492,-86.0287018
43.0515137,-85.7822418
43.0799904,-85.8431396
42.9871254,-85.8175812
43.0706444,-85.9132843
42.9609337,-85.8645325
42.5481873,-86.2208099
42.5462914,-86.080658
42.5067787,-86.1786957
42.4223976,-86.0006485
42.4876175,-86.1031876
42.4268608,-86.1127548
42.9318733,-85.9435654
42.9743538,-86.038765
43.0242996,-85.9947205
43.0084572,-86.186676
43.1718788,-86.0803375
43.1172333,-86.1679611
43.048893,-86.13517
42.5979652,-84.8949661
42.5435257,-84.9809494
42.6533165,-84.9512939
42.5662003,-85.0334244
42.559967,-85.1028671
42.6336517,-85.0342255
42.745369,-85.0463638
42.6761627,-85.1175308
42.5169716,-85.2232513
42.5420609,-85.2935638
42.612751,-85.1588974
42.7911072,-85.1029587
42.7369461,-85.1742706
42.7421379,-85.2243652
42.8174248,-85.1903915
42.8515167,-85.3500595
42.8322105,-85.2833328
42.7736092,-85.3672485
42.5722237,-85.346138
42.6491241,-85.268898
42.6048126,-85.4017029
42.6976967,-85.3509369
42.7548027,-85.5400543
42.6822319,-85.4616623
42.8297462,-85.4727631
42.9126892,-85.492836
42.4005013,-86.1991806
42.4093552,-86.2573242
42.8850784,-86.1975708
42.9100456,-86.0329514
42.9067421,-86.1611938
42.834137,-85.94207
42.7241249,-86.0480423
42.7646103,-85.9548416
42.7364693,-86.104538
42.8421288,-86.0284271
42.8100739,-86.0851364
42.8427086,-86.137558
42.7743645,-86.1681061
42.4242783,-84.9235229
